Date,Open,High,Low,Close,Volume
2018-11-21 10:10:00,1.6274,1.6274,1.6274,1.6274,175
2018-11-21 10:15:00,1.6274,1.6274,1.6274,1.6274,175
2018-11-21 10:20:00,1.6274,1.6274,1.6274,1.6274,175
2018-11-21 10:25:00,1.6274,1.6274,1.6274,1.6274,175
2018-11-21 10:30:00,1.625,1.625,1.625,1.625,164
2018-11-21 10:35:00,1.625,1.625,1.625,1.625,164
2018-11-21 10:40:00,1.625,1.625,1.625,1.625,164
2018-11-21 10:45:00,1.625,1.625,1.625,1.625,164
2018-11-21 10:50:00,1.625,1.625,1.625,1.625,164
2018-11-21 10:55:00,1.625,1.625,1.625,1.625,164
2018-11-21 11:00:00,1.625,1.625,1.625,1.625,164
2018-11-21 11:05:00,1.625,1.625,1.625,1.625,164
2018-11-21 11:10:00,1.625,1.625,1.625,1.625,164
2018-11-21 11:15:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:20:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:25:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:30:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:35:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:40:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:45:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:50:00,1.615,1.64,1.615,1.64,314
2018-11-21 11:55:00,1.615,1.64,1.615,1.64,314
2018-11-21 12:00:00,1.6247,1.63,1.6247,1.63,1937
2018-11-21 12:05:00,1.6247,1.63,1.6247,1.63,1937
2018-11-21 12:10:00,1.6247,1.63,1.6247,1.63,1937
2018-11-21 12:15:00,1.61,1.61,1.61,1.61,2201
2018-11-21 12:20:00,1.61,1.61,1.61,1.61,2201
2018-11-21 12:25:00,1.61,1.61,1.61,1.61,2201
2018-11-21 12:30:00,1.63,1.63,1.63,1.63,200
2018-11-21 12:35:00,1.63,1.63,1.63,1.63,200
2018-11-21 12:40:00,1.63,1.63,1.63,1.63,200
2018-11-21 12:45:00,1.5579,1.63,1.5579,1.63,550
2018-11-21 12:50:00,1.5579,1.63,1.5579,1.63,550
2018-11-21 12:55:00,1.5579,1.63,1.5579,1.63,550
2018-11-21 13:00:00,1.5579,1.63,1.5579,1.63,550
2018-11-21 13:05:00,1.5579,1.63,1.5579,1.63,550
2018-11-21 13:10:00,1.5579,1.63,1.5579,1.63,550
2018-11-21 13:15:00,1.55,1.635,1.55,1.635,202
2018-11-21 13:20:00,1.55,1.635,1.55,1.635,202
2018-11-21 13:25:00,1.55,1.635,1.55,1.635,202
2018-11-21 13:30:00,1.64,1.64,1.63,1.63,500
2018-11-21 13:35:00,1.64,1.64,1.63,1.63,500
2018-11-21 13:40:00,1.64,1.64,1.63,1.63,500
2018-11-21 13:45:00,1.63,1.63,1.56,1.56,500
2018-11-21 13:50:00,1.63,1.63,1.56,1.56,500
2018-11-21 13:55:00,1.63,1.63,1.56,1.56,500
2018-11-21 14:00:00,1.563,1.62,1.563,1.62,22060
2018-11-21 14:05:00,1.563,1.62,1.563,1.62,22060
2018-11-21 14:10:00,1.563,1.62,1.563,1.62,22060
2018-11-21 14:15:00,1.58,1.58,1.58,1.58,505
2018-11-21 14:20:00,1.58,1.58,1.58,1.58,505
2018-11-21 14:25:00,1.58,1.58,1.58,1.58,505
2018-11-21 14:30:00,1.565,1.565,1.565,1.565,306
2018-11-21 14:35:00,1.565,1.565,1.565,1.565,306
2018-11-21 14:40:00,1.565,1.565,1.565,1.565,306
2018-11-21 14:45:00,1.565,1.565,1.565,1.565,306
2018-11-21 14:50:00,1.565,1.565,1.565,1.565,306
2018-11-21 14:55:00,1.565,1.565,1.565,1.565,306
2018-11-21 15:00:00,1.59,1.59,1.57,1.57,469
2018-11-21 15:05:00,1.59,1.59,1.57,1.57,469
2018-11-21 15:10:00,1.59,1.59,1.57,1.57,469
2018-11-21 15:15:00,1.58,1.58,1.55,1.56,802
2018-11-21 15:20:00,1.58,1.58,1.55,1.56,802
2018-11-21 15:25:00,1.58,1.58,1.55,1.56,802
2018-11-21 15:30:00,1.57,1.59,1.57,1.59,400
2018-11-21 15:35:00,1.57,1.59,1.57,1.59,400
2018-11-21 15:40:00,1.57,1.59,1.57,1.59,400
2018-11-21 15:45:00,1.59,1.59,1.57,1.57,374
2018-11-21 15:50:00,1.59,1.59,1.57,1.57,374
2018-11-21 15:55:00,1.59,1.59,1.57,1.57,374
2018-11-23 09:00:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:05:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:10:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:15:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:20:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:25:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:30:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:35:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:40:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:45:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:50:00,1.56,1.56,1.56,1.56,2200
2018-11-23 09:55:00,1.56,1.56,1.56,1.56,2200
2018-11-23 10:00:00,1.56,1.56,1.56,1.56,3800
2018-11-23 10:05:00,1.56,1.56,1.56,1.56,3800
2018-11-23 10:10:00,1.56,1.56,1.56,1.56,3800
2018-11-23 10:15:00,1.54,1.58,1.54,1.555,600
2018-11-23 10:20:00,1.54,1.58,1.54,1.555,600
2018-11-23 10:25:00,1.54,1.58,1.54,1.555,600
2018-11-23 10:30:00,1.54,1.555,1.5,1.5,12218
2018-11-23 10:35:00,1.54,1.555,1.5,1.5,12218
2018-11-23 10:40:00,1.54,1.555,1.5,1.5,12218
2018-11-23 10:45:00,1.45,1.462,1.45,1.462,5886
2018-11-23 10:50:00,1.45,1.462,1.45,1.462,5886
2018-11-23 10:55:00,1.45,1.462,1.45,1.462,5886
2018-11-23 11:00:00,1.46,1.49,1.46,1.49,5033
2018-11-23 11:05:00,1.46,1.49,1.46,1.49,5033
2018-11-23 11:10:00,1.46,1.49,1.46,1.49,5033
2018-11-23 11:15:00,1.49,1.5,1.4801,1.49,4519
2018-11-23 11:20:00,1.49,1.5,1.4801,1.49,4519
2018-11-23 11:25:00,1.49,1.5,1.4801,1.49,4519
2018-11-23 11:30:00,1.5,1.5,1.49,1.5,2539
2018-11-23 11:35:00,1.5,1.5,1.49,1.5,2539
2018-11-23 11:40:00,1.5,1.5,1.49,1.5,2539
2018-11-23 11:45:00,1.5,1.5,1.49,1.5,900
2018-11-23 11:50:00,1.5,1.5,1.49,1.5,900
2018-11-23 11:55:00,1.5,1.5,1.49,1.5,900
2018-11-23 12:00:00,1.5,1.52,1.49,1.52,1262
2018-11-23 12:05:00,1.5,1.52,1.49,1.52,1262
2018-11-23 12:10:00,1.5,1.52,1.49,1.52,1262
2018-11-23 12:15:00,1.52,1.52,1.5,1.51,1001
2018-11-23 12:20:00,1.52,1.52,1.5,1.51,1001
2018-11-23 12:25:00,1.52,1.52,1.5,1.51,1001
2018-11-23 12:30:00,1.5,1.506,1.49,1.49,4505
2018-11-23 12:35:00,1.5,1.506,1.49,1.49,4505
2018-11-23 12:40:00,1.5,1.506,1.49,1.49,4505
2018-11-23 12:45:00,1.49,1.49,1.49,1.49,300
2018-11-23 12:50:00,1.49,1.49,1.49,1.49,300
2018-11-23 12:55:00,1.49,1.49,1.49,1.49,300
2018-11-23 13:00:00,1.51,1.53,1.51,1.53,5323
2018-11-23 13:05:00,1.51,1.53,1.51,1.53,5323
2018-11-23 13:10:00,1.51,1.53,1.51,1.53,5323
2018-11-23 13:15:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:20:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:25:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:30:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:35:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:40:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:45:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:50:00,1.53,1.53,1.53,1.53,0
2018-11-23 13:55:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:00:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:05:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:10:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:15:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:20:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:25:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:30:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:35:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:40:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:45:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:50:00,1.53,1.53,1.53,1.53,0
2018-11-23 14:55:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:00:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:05:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:10:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:15:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:20:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:25:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:30:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:35:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:40:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:45:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:50:00,1.53,1.53,1.53,1.53,0
2018-11-23 15:55:00,1.53,1.53,1.53,1.53,0
2018-11-26 09:00:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:05:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:10:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:15:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:20:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:25:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:30:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:35:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:40:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:45:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:50:00,1.6,1.6,1.6,1.6,100
2018-11-26 09:55:00,1.6,1.6,1.6,1.6,100
2018-11-26 10:00:00,1.53,1.53,1.53,1.53,3020
2018-11-26 10:05:00,1.53,1.53,1.53,1.53,3020
2018-11-26 10:10:00,1.53,1.53,1.53,1.53,3020
2018-11-26 10:15:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:20:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:25:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:30:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:35:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:40:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:45:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:50:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 10:55:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:00:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:05:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:10:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:15:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:20:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:25:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:30:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:35:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:40:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:45:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:50:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 11:55:00,1.59,1.59,1.5556,1.5556,511
2018-11-26 12:00:00,1.56,1.56,1.56,1.56,1830
2018-11-26 12:05:00,1.56,1.56,1.56,1.56,1830
2018-11-26 12:10:00,1.56,1.56,1.56,1.56,1830
2018-11-26 12:15:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:20:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:25:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:30:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:35:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:40:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:45:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:50:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 12:55:00,1.5431,1.5431,1.5399,1.5399,8101
2018-11-26 13:00:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:05:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:10:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:15:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:20:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:25:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:30:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:35:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:40:00,1.5075,1.5075,1.5075,1.5075,1134
2018-11-26 13:45:00,1.55,1.55,1.55,1.55,100
2018-11-26 13:50:00,1.55,1.55,1.55,1.55,100
2018-11-26 13:55:00,1.55,1.55,1.55,1.55,100
2018-11-26 14:00:00,1.55,1.55,1.55,1.55,100
2018-11-26 14:05:00,1.55,1.55,1.55,1.55,100
2018-11-26 14:10:00,1.55,1.55,1.55,1.55,100
2018-11-26 14:15:00,1.515,1.515,1.43,1.468,54246
2018-11-26 14:20:00,1.515,1.515,1.43,1.468,54246
2018-11-26 14:25:00,1.515,1.515,1.43,1.468,54246
2018-11-26 14:30:00,1.53,1.53,1.49,1.505,2625
2018-11-26 14:35:00,1.53,1.53,1.49,1.505,2625
2018-11-26 14:40:00,1.53,1.53,1.49,1.505,2625
2018-11-26 14:45:00,1.52,1.57,1.52,1.57,10725
2018-11-26 14:50:00,1.52,1.57,1.52,1.57,10725
2018-11-26 14:55:00,1.52,1.57,1.52,1.57,10725
2018-11-26 15:00:00,1.5696,1.5754,1.53,1.53,8631
2018-11-26 15:05:00,1.5696,1.5754,1.53,1.53,8631
2018-11-26 15:10:00,1.5696,1.5754,1.53,1.53,8631
2018-11-26 15:15:00,1.57,1.57,1.57,1.57,100
2018-11-26 15:20:00,1.57,1.57,1.57,1.57,100
2018-11-26 15:25:00,1.57,1.57,1.57,1.57,100
2018-11-26 15:30:00,1.56,1.58,1.56,1.58,711
2018-11-26 15:35:00,1.56,1.58,1.56,1.58,711
2018-11-26 15:40:00,1.56,1.58,1.56,1.58,711
2018-11-26 15:45:00,1.58,1.58,1.55,1.55,4776
2018-11-26 15:50:00,1.58,1.58,1.55,1.55,4776
2018-11-26 15:55:00,1.58,1.58,1.55,1.55,4776
2018-11-27 09:00:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:05:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:10:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:15:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:20:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:25:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:30:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:35:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:40:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:45:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:50:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 09:55:00,1.5,1.5,1.4422,1.4422,200
2018-11-27 10:00:00,1.47,1.5,1.47,1.5,21201
2018-11-27 10:05:00,1.47,1.5,1.47,1.5,21201
2018-11-27 10:10:00,1.47,1.5,1.47,1.5,21201
2018-11-27 10:15:00,1.49,1.49,1.4701,1.4701,313
2018-11-27 10:20:00,1.49,1.49,1.4701,1.4701,313
2018-11-27 10:25:00,1.49,1.49,1.4701,1.4701,313
2018-11-27 10:30:00,1.48,1.48,1.47,1.47,1698
2018-11-27 10:35:00,1.48,1.48,1.47,1.47,1698
2018-11-27 10:40:00,1.48,1.48,1.47,1.47,1698
2018-11-27 10:45:00,1.43,1.47,1.43,1.47,11958
2018-11-27 10:50:00,1.43,1.47,1.43,1.47,11958
2018-11-27 10:55:00,1.43,1.47,1.43,1.47,11958
2018-11-27 11:00:00,1.47,1.5,1.47,1.5,6304
2018-11-27 11:05:00,1.47,1.5,1.47,1.5,6304
2018-11-27 11:10:00,1.47,1.5,1.47,1.5,6304
2018-11-27 11:15:00,1.48,1.48,1.48,1.48,105
2018-11-27 11:20:00,1.48,1.48,1.48,1.48,105
2018-11-27 11:25:00,1.48,1.48,1.48,1.48,105
2018-11-27 11:30:00,1.5,1.5,1.5,1.5,194
2018-11-27 11:35:00,1.5,1.5,1.5,1.5,194
2018-11-27 11:40:00,1.5,1.5,1.5,1.5,194
2018-11-27 11:45:00,1.5,1.5,1.5,1.5,550
2018-11-27 11:50:00,1.5,1.5,1.5,1.5,550
2018-11-27 11:55:00,1.5,1.5,1.5,1.5,550
2018-11-27 12:00:00,1.5,1.5,1.5,1.5,550
2018-11-27 12:05:00,1.5,1.5,1.5,1.5,550
2018-11-27 12:10:00,1.5,1.5,1.5,1.5,550
2018-11-27 12:15:00,1.461,1.5,1.461,1.5,2900
2018-11-27 12:20:00,1.461,1.5,1.461,1.5,2900
2018-11-27 12:25:00,1.461,1.5,1.461,1.5,2900
2018-11-27 12:30:00,1.461,1.5,1.461,1.5,2900
2018-11-27 12:35:00,1.461,1.5,1.461,1.5,2900
2018-11-27 12:40:00,1.461,1.5,1.461,1.5,2900
2018-11-27 12:45:00,1.5,1.5,1.5,1.5,100
2018-11-27 12:50:00,1.5,1.5,1.5,1.5,100
2018-11-27 12:55:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:00:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:05:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:10:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:15:00,1.491,1.5,1.491,1.5,2303
2018-11-27 13:20:00,1.491,1.5,1.491,1.5,2303
2018-11-27 13:25:00,1.491,1.5,1.491,1.5,2303
2018-11-27 13:30:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:35:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:40:00,1.5,1.5,1.5,1.5,100
2018-11-27 13:45:00,1.42,1.42,1.42,1.42,4152
2018-11-27 13:50:00,1.42,1.42,1.42,1.42,4152
2018-11-27 13:55:00,1.42,1.42,1.42,1.42,4152
2018-11-27 14:00:00,1.42,1.44,1.41,1.44,2710
2018-11-27 14:05:00,1.42,1.44,1.41,1.44,2710
2018-11-27 14:10:00,1.42,1.44,1.41,1.44,2710
2018-11-27 14:15:00,1.42,1.46,1.42,1.44,690
2018-11-27 14:20:00,1.42,1.46,1.42,1.44,690
2018-11-27 14:25:00,1.42,1.46,1.42,1.44,690
2018-11-27 14:30:00,1.44,1.45,1.44,1.45,800
2018-11-27 14:35:00,1.44,1.45,1.44,1.45,800
2018-11-27 14:40:00,1.44,1.45,1.44,1.45,800
2018-11-27 14:45:00,1.4664,1.4664,1.45,1.45,3153
2018-11-27 14:50:00,1.4664,1.4664,1.45,1.45,3153
2018-11-27 14:55:00,1.4664,1.4664,1.45,1.45,3153
2018-11-27 15:00:00,1.46,1.46,1.46,1.46,100
2018-11-27 15:05:00,1.46,1.46,1.46,1.46,100
2018-11-27 15:10:00,1.46,1.46,1.46,1.46,100
2018-11-27 15:15:00,1.4956,1.4956,1.4669,1.49,2655
2018-11-27 15:20:00,1.4956,1.4956,1.4669,1.49,2655
2018-11-27 15:25:00,1.4956,1.4956,1.4669,1.49,2655
2018-11-27 15:30:00,1.49,1.49,1.49,1.49,200
2018-11-27 15:35:00,1.49,1.49,1.49,1.49,200
2018-11-27 15:40:00,1.49,1.49,1.49,1.49,200
2018-11-27 15:45:00,1.49,1.5,1.49,1.5,200
2018-11-27 15:50:00,1.49,1.5,1.49,1.5,200
2018-11-27 15:55:00,1.49,1.5,1.49,1.5,200
2018-11-28 09:00:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:05:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:10:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:15:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:20:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:25:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:30:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:35:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:40:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:45:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:50:00,1.46,1.46,1.46,1.46,100
2018-11-28 09:55:00,1.46,1.46,1.46,1.46,100
2018-11-28 10:00:00,1.46,1.46,1.46,1.46,100
2018-11-28 10:05:00,1.46,1.46,1.46,1.46,100
2018-11-28 10:10:00,1.46,1.46,1.46,1.46,100
2018-11-28 10:15:00,1.47,1.47,1.47,1.47,102
2018-11-28 10:20:00,1.47,1.47,1.47,1.47,102
2018-11-28 10:25:00,1.47,1.47,1.47,1.47,102
2018-11-28 10:30:00,1.47,1.47,1.47,1.47,102
2018-11-28 10:35:00,1.47,1.47,1.47,1.47,102
2018-11-28 10:40:00,1.47,1.47,1.47,1.47,102
2018-11-28 10:45:00,1.455,1.455,1.455,1.455,237
2018-11-28 10:50:00,1.455,1.455,1.455,1.455,237
2018-11-28 10:55:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:00:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:05:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:10:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:15:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:20:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:25:00,1.455,1.455,1.455,1.455,237
2018-11-28 11:30:00,1.46,1.46,1.46,1.46,100
2018-11-28 11:35:00,1.46,1.46,1.46,1.46,100
2018-11-28 11:40:00,1.46,1.46,1.46,1.46,100
2018-11-28 11:45:00,1.46,1.47,1.46,1.47,300
2018-11-28 11:50:00,1.46,1.47,1.46,1.47,300
2018-11-28 11:55:00,1.46,1.47,1.46,1.47,300
2018-11-28 12:00:00,1.46,1.46,1.46,1.46,120
2018-11-28 12:05:00,1.46,1.46,1.46,1.46,120
2018-11-28 12:10:00,1.46,1.46,1.46,1.46,120
2018-11-28 12:15:00,1.46,1.46,1.46,1.46,100
2018-11-28 12:20:00,1.46,1.46,1.46,1.46,100
2018-11-28 12:25:00,1.46,1.46,1.46,1.46,100
2018-11-28 12:30:00,1.46,1.46,1.4341,1.4341,529
2018-11-28 12:35:00,1.46,1.46,1.4341,1.4341,529
2018-11-28 12:40:00,1.46,1.46,1.4341,1.4341,529
2018-11-28 12:45:00,1.45,1.45,1.45,1.45,1060
2018-11-28 12:50:00,1.45,1.45,1.45,1.45,1060
2018-11-28 12:55:00,1.45,1.45,1.45,1.45,1060
2018-11-28 13:00:00,1.45,1.45,1.45,1.45,100
2018-11-28 13:05:00,1.45,1.45,1.45,1.45,100
2018-11-28 13:10:00,1.45,1.45,1.45,1.45,100
2018-11-28 13:15:00,1.4401,1.46,1.4401,1.46,2200
2018-11-28 13:20:00,1.4401,1.46,1.4401,1.46,2200
2018-11-28 13:25:00,1.4401,1.46,1.4401,1.46,2200
2018-11-28 13:30:00,1.43,1.445,1.43,1.445,3300
2018-11-28 13:35:00,1.43,1.445,1.43,1.445,3300
2018-11-28 13:40:00,1.43,1.445,1.43,1.445,3300
2018-11-28 13:45:00,1.45,1.45,1.45,1.45,100
2018-11-28 13:50:00,1.45,1.45,1.45,1.45,100
2018-11-28 13:55:00,1.45,1.45,1.45,1.45,100
2018-11-28 14:00:00,1.4343,1.4343,1.4343,1.4343,295
2018-11-28 14:05:00,1.4343,1.4343,1.4343,1.4343,295
2018-11-28 14:10:00,1.4343,1.4343,1.4343,1.4343,295
2018-11-28 14:15:00,1.4292,1.4599,1.4292,1.4599,785
2018-11-28 14:20:00,1.4292,1.4599,1.4292,1.4599,785
2018-11-28 14:25:00,1.4292,1.4599,1.4292,1.4599,785
2018-11-28 14:30:00,1.43,1.43,1.43,1.43,500
2018-11-28 14:35:00,1.43,1.43,1.43,1.43,500
2018-11-28 14:40:00,1.43,1.43,1.43,1.43,500
2018-11-28 14:45:00,1.45,1.45,1.45,1.45,100
2018-11-28 14:50:00,1.45,1.45,1.45,1.45,100
2018-11-28 14:55:00,1.45,1.45,1.45,1.45,100
2018-11-28 15:00:00,1.43,1.45,1.43,1.44,3088
2018-11-28 15:05:00,1.43,1.45,1.43,1.44,3088
2018-11-28 15:10:00,1.43,1.45,1.43,1.44,3088
2018-11-28 15:15:00,1.43,1.45,1.43,1.44,3088
2018-11-28 15:20:00,1.43,1.45,1.43,1.44,3088
2018-11-28 15:25:00,1.43,1.45,1.43,1.44,3088
2018-11-28 15:30:00,1.43,1.45,1.43,1.45,950
2018-11-28 15:35:00,1.43,1.45,1.43,1.45,950
2018-11-28 15:40:00,1.43,1.45,1.43,1.45,950
2018-11-28 15:45:00,1.45,1.45,1.45,1.45,132
2018-11-28 15:50:00,1.45,1.45,1.45,1.45,132
2018-11-28 15:55:00,1.45,1.45,1.45,1.45,132
2018-11-29 09:00:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:05:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:10:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:15:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:20:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:25:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:30:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:35:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:40:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:45:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:50:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 09:55:00,1.4,1.4389,1.4,1.4389,2541
2018-11-29 10:00:00,1.4225,1.4312,1.4225,1.4312,5821
2018-11-29 10:05:00,1.4225,1.4312,1.4225,1.4312,5821
2018-11-29 10:10:00,1.4225,1.4312,1.4225,1.4312,5821
2018-11-29 10:15:00,1.46,1.46,1.46,1.46,150
2018-11-29 10:20:00,1.46,1.46,1.46,1.46,150
2018-11-29 10:25:00,1.46,1.46,1.46,1.46,150
2018-11-29 10:30:00,1.47,1.47,1.47,1.47,336
2018-11-29 10:35:00,1.47,1.47,1.47,1.47,336
2018-11-29 10:40:00,1.47,1.47,1.47,1.47,336
2018-11-29 10:45:00,1.47,1.47,1.42,1.42,8202
2018-11-29 10:50:00,1.47,1.47,1.42,1.42,8202
2018-11-29 10:55:00,1.47,1.47,1.42,1.42,8202
2018-11-29 11:00:00,1.43,1.43,1.43,1.43,100
2018-11-29 11:05:00,1.43,1.43,1.43,1.43,100
2018-11-29 11:10:00,1.43,1.43,1.43,1.43,100
2018-11-29 11:15:00,1.43,1.43,1.43,1.43,702
2018-11-29 11:20:00,1.43,1.43,1.43,1.43,702
2018-11-29 11:25:00,1.43,1.43,1.43,1.43,702
2018-11-29 11:30:00,1.43,1.43,1.42,1.42,1512
